idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
75742,2019-05-27 08:30:00,2019-05-27 08:45:00,2019-05-27 09:00:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-38.0,-41.0,18.0,18.0,-36.0,-40.0,0.0,0.0,18.0,18.0,-38.0,-41.0,18.0,18.0,-36.0,-40.0,45.0,0.0,18.0,18.0,-39.0,-54.0,18.0,18.0,-38.0,-54.0,-64.5,18.0,-35,-84,2.0
19397,2019-06-05 02:00:00,2019-06-05 02:15:00,2019-06-05 02:30:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-52.0,-54.0,22.0,22.0,-50.0,-51.0,0.0,0.0,22.0,22.0,-52.0,-53.0,22.0,22.0,-49.0,-50.0,3.0,0.0,22.0,22.0,-52.0,-55.0,22.0,22.0,-50.0,-52.0,-66.5,23.0,-42,-85,2.0
1049428,2019-06-07 13:45:00,2019-06-07 14:00:00,2019-06-07 14:15:00,19,7,13,28,0,0.0,0.0,23.0,23.0,-35.0,-56.0,23.0,23.0,-35.0,-52.0,18.0,15.0,23.0,23.0,-32.0,-66.0,23.0,23.0,-31.0,-64.0,34.0,29.0,23.0,23.0,-30.0,-68.0,23.0,23.0,-31.0,-64.0,-73.0,24.0,-42,-87,2.0
1049428,2019-06-07 12:30:00,2019-06-07 12:45:00,2019-06-07 13:00:00,19,7,13,28,0,24.0,21.0,23.0,23.0,-35.0,-63.0,23.0,23.0,-33.0,-65.0,27.0,25.0,23.0,23.0,-35.0,-66.0,23.0,23.0,-35.0,-65.0,26.0,23.0,23.0,23.0,-33.0,-64.0,23.0,23.0,-35.0,-66.0,-73.0,24.0,-42,-87,2.0
1049428,2019-06-07 16:30:00,2019-06-07 16:45:00,2019-06-07 17:00:00,19,7,13,28,0,41.0,38.0,23.0,23.0,-32.0,-63.0,23.0,23.0,-31.0,-61.0,5.0,4.0,23.0,23.0,-34.0,-65.0,23.0,23.0,-32.0,-59.0,6.0,5.0,23.0,23.0,-36.0,-63.0,23.0,23.0,-35.0,-66.0,-73.0,24.0,-42,-87,2.0
13016,2019-06-07 20:00:00,2019-06-07 20:15:00,2019-06-07 20:30:00,19,9,11,40,0,2.0,2.0,22.0,22.0,-36.0,-64.0,22.0,22.0,-36.0,-66.0,34.0,27.0,22.0,22.0,-40.0,-77.0,22.0,22.0,-39.0,-77.0,10.0,6.0,22.0,22.0,-29.0,-71.0,22.0,22.0,-29.0,-80.0,-66.5,23.0,-37,-85,3.0
14220,2018-10-22 04:30:00,2018-10-22 04:45:00,2018-10-22 05:00:00,19,9,11,40,0,0.0,0.0,21.0,21.0,-42.0,-43.0,21.0,21.0,-41.0,-42.0,75.0,17.0,22.0,21.0,-43.0,-81.0,22.0,21.0,-42.0,-84.0,4.0,0.0,22.0,22.0,-42.0,-86.0,22.0,22.0,-42.0,-90.0,-66.5,23.0,-39,-85,3.0
929905,2019-05-23 10:00:00,2019-05-23 10:15:00,2019-05-23 10:30:00,29,5,38,28,1,0.0,0.0,13.0,13.0,-34.0,-34.0,14.0,14.0,-38.0,-39.0,0.0,0.0,13.0,13.0,-34.0,-34.0,14.0,14.0,-38.0,-39.0,1.0,0.0,17.0,,-34.0,-79.0,17.0,,-35.0,-65.0,-76.5,17.0,-37,-83,3.0
18951,2018-07-23 07:15:00,2018-07-23 07:30:00,2018-07-23 07:45:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-45.0,-46.0,18.0,18.0,-45.0,-46.0,0.0,0.0,18.0,18.0,-44.0,-47.0,18.0,18.0,-44.0,-46.0,21.0,0.0,18.0,18.0,-45.0,-69.0,18.0,18.0,-45.0,-71.0,-64.5,18.0,-45,-84,3.0
18951,2018-10-29 03:45:00,2018-10-29 04:00:00,2018-10-29 04:15:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-45.0,18.0,18.0,-44.0,-45.0,0.0,0.0,18.0,18.0,-45.0,-49.0,18.0,18.0,-45.0,-49.0,5.0,0.0,18.0,18.0,-45.0,-68.0,18.0,18.0,-45.0,-70.0,-64.5,18.0,-45,-84,3.0
76690,2018-09-01 17:15:00,2018-09-01 17:30:00,2018-09-01 17:45:00,19,7,18,56,0,0.0,0.0,19.0,19.0,-32.0,-34.0,19.0,19.0,-34.0,-35.0,0.0,0.0,19.0,19.0,-33.0,-37.0,19.0,19.0,-34.0,-38.0,25.0,0.0,19.0,19.0,-36.0,-77.0,19.0,19.0,-38.0,-74.0,-71.0,19.0,-31,-84,3.0
18951,2018-09-01 02:45:00,2018-09-01 03:00:00,2018-09-01 03:15:00,19,9,18,56,0,39.0,5.0,18.0,18.0,-63.0,-94.0,18.0,18.0,-66.0,-94.0,36.0,8.0,18.0,18.0,-45.0,-77.0,18.0,18.0,-46.0,-82.0,10.0,0.0,18.0,18.0,-44.0,-78.0,18.0,18.0,-45.0,-82.0,-64.5,18.0,-45,-84,3.0
5850,2019-05-28 15:45:00,2019-05-28 16:00:00,2019-05-28 16:15:00,19,6,18,28,1,0.0,0.0,18.0,18.0,-48.0,-55.0,18.0,18.0,-46.0,-53.0,0.0,0.0,18.0,18.0,-47.0,-49.0,18.0,18.0,-46.0,-47.0,29.0,5.0,20.0,18.0,-48.0,-82.0,20.0,18.0,-47.0,-84.0,-74.5,21.0,-42,-86,3.0
145283,2019-06-20 02:45:00,2019-06-20 03:00:00,2019-06-20 03:15:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-56.0,-64.0,23.0,23.0,-58.0,-65.0,45.0,0.0,22.0,22.0,-56.0,-66.0,23.0,23.0,-58.0,-69.0,20.0,5.0,22.0,22.0,-52.0,-69.0,23.0,23.0,-54.0,-78.0,-66.5,23.0,-45,-85,3.0
94608,2019-06-06 23:30:00,2019-06-06 23:45:00,2019-06-07 00:00:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-44.0,-47.0,22.0,4.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-48.0,757.0,9.0,23.0,23.0,-45.0,-47.0,23.0,23.0,-44.0,-46.0,-68.5,24.0,-51,-87,4.0
94608,2019-06-07 11:45:00,2019-06-07 12:00:00,2019-06-07 12:15:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-44.0,-47.0,99.0,0.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-47.0,58.0,6.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-47.0,-68.5,24.0,-51,-87,4.0
